Employee_Id,Year_Month,Performance_Rating,Training_Hours,Overtime_Hours,Absenteeism_Days,Promotion_Flag,Salary_Increase_Flag,Monthly_Bonus,Benefits_Cost,Employee_Satisfaction,Engagement_Index,Manager_Evaluation
EMP004047,2024-12,3.36,2,12,1,FALSE,FALSE,148.56,926.22,4.5,4.5,3.2
EMP004049,2024-12,3.55,5,11,3,FALSE,FALSE,88.58,676.57,7,7.4,3.5
EMP004051,2024-12,3.91,0,17,1,FALSE,FALSE,134.79,689.56,7,5.7,4
EMP004052,2024-12,3.77,0,7,1,FALSE,FALSE,108.16,727.68,8,7.1,3.9
EMP004053,2024-12,4.05,1,0,3,FALSE,FALSE,432,88.88,8.6,9.6,3.9
EMP004055,2024-12,4.02,3,17,1,FALSE,FALSE,513.41,1209.55,6.8,5,4.2
EMP004056,2024-12,3.75,0,13,0,FALSE,FALSE,68.12,588.52,5.8,5.7,3.7
EMP004057,2024-12,3.79,3,9,0,FALSE,FALSE,106.69,293.04,6.6,6.2,4.1
EMP004058,2024-12,3.59,3,13,1,FALSE,FALSE,151.45,898.23,7.2,6.9,4.1
EMP004059,2024-12,3.95,0,9,0,FALSE,FALSE,375.9,1237.6,7.7,7.7,4.4
EMP004061,2024-12,4.2,3,3,0,FALSE,FALSE,819.69,97.44,8.1,7.8,3.7
EMP004062,2024-12,4.01,4,7,0,FALSE,FALSE,364.77,437.02,10,9.4,4.4
EMP004063,2024-12,3.93,0,13,1,FALSE,FALSE,71.69,533.12,6.1,6.1,3.8
EMP004064,2024-12,3.41,5,14,0,FALSE,FALSE,94.59,671.75,7.7,8,3.7
EMP004065,2024-12,4.22,0,16,1,FALSE,FALSE,167.39,784.46,8.5,7.8,4
EMP004066,2024-12,4.25,2,1,0,FALSE,FALSE,249.69,381.01,8.5,8.3,4.5
EMP004067,2024-12,4.17,1,9,1,FALSE,FALSE,491.8,1160.39,7.5,7.4,3.8
EMP004068,2024-12,3.68,1,12,0,FALSE,FALSE,158.49,796.02,7.8,7.2,4
EMP004069,2024-12,4.15,2,7,1,FALSE,FALSE,73.6,244.72,7.3,7.2,4.4
EMP004070,2024-12,3.81,3,10,2,FALSE,FALSE,162.43,811.42,7.8,5.9,4
EMP004071,2024-12,4.14,5,27,0,FALSE,FALSE,852.51,1245.11,6.1,6.8,4.7
EMP004073,2024-12,4.13,2,13,0,FALSE,FALSE,99.77,717.2,7.2,6.7,3.8
EMP004074,2024-12,4,0,5,3,FALSE,FALSE,363.79,1171.98,8.4,8,3.7
EMP004076,2024-12,3.59,4,2,0,FALSE,FALSE,27.95,47.15,5.6,6,3.7
EMP004077,2024-12,3.69,2,21,2,FALSE,FALSE,180.85,906.17,6.3,6.4,3.8
EMP004078,2024-12,3.86,3,4,1,FALSE,FALSE,83.42,676.91,7.7,7,3.3
EMP004079,2024-12,3.53,1,9,2,FALSE,FALSE,88.26,710.73,9.1,8.2,3.4
EMP004080,2024-12,3.57,2,7,2,FALSE,FALSE,84.87,591.49,8.7,8.3,3.5
EMP004081,2024-12,4.44,2,3,1,FALSE,FALSE,160.95,59.36,8.4,7.5,4.2
EMP004083,2024-12,4.93,0,9,0,FALSE,FALSE,557.27,1093.67,10,10,4.9
EMP004084,2024-12,4.53,8,18,0,FALSE,FALSE,1976.8,2002.45,6,5.9,4.9
EMP004086,2024-12,4.56,3,7,0,FALSE,FALSE,430.2,1196.08,6.8,6.8,4.1
EMP004088,2024-12,3.58,2,9,1,FALSE,FALSE,118.09,723.89,6.5,8.2,3.8
EMP004089,2024-12,3.59,5,8,1,FALSE,FALSE,50.43,224.14,7.7,7.3,3.3
EMP004092,2024-12,2.98,1,11,0,FALSE,FALSE,63.15,627.89,6.4,6.7,2.9
EMP004094,2024-12,3.78,0,9,0,FALSE,FALSE,79.23,549.09,8.1,8.2,4.1
EMP004096,2024-12,3.3,3,17,1,FALSE,FALSE,78.63,606.95,7.8,9.4,3.4
EMP004097,2024-12,4.01,0,11,0,FALSE,FALSE,172.12,789.94,7.2,7.6,4.4
EMP004099,2024-12,3.21,2,10,0,FALSE,FALSE,76.16,544.18,5.5,5.2,3
EMP004100,2024-12,4.42,0,14,0,FALSE,FALSE,446.09,910.92,6.8,7.4,4.5
EMP004101,2024-12,4.08,1,9,1,FALSE,FALSE,154.81,762.02,7.7,6.9,4.1
EMP004103,2024-12,3.78,3,11,0,FALSE,FALSE,175.24,847.83,7.9,9.6,4.1
EMP004105,2024-12,3.85,0,20,1,FALSE,FALSE,118.58,709.08,6.2,5.8,3.4
EMP004106,2024-12,3.86,3,13,0,FALSE,FALSE,229.64,894.82,8.4,8.3,4
EMP004107,2024-12,3.88,1,9,0,FALSE,FALSE,81.32,561.34,8.2,6.9,3.5
EMP004108,2024-12,3.55,1,9,0,FALSE,FALSE,86.15,626.46,8.5,8.3,3.4
EMP004109,2024-12,3.43,1,9,0,FALSE,FALSE,88.58,561.44,6.6,5.5,3.6
EMP004110,2024-12,3.78,1,16,0,FALSE,FALSE,96.48,690.38,7.3,7.4,4
EMP004111,2024-12,3.93,3,3,1,FALSE,FALSE,78.28,65.51,8,7.5,3.7
EMP004112,2024-12,3.41,3,12,1,FALSE,FALSE,143.1,861.22,8.1,8.4,3.2
EMP004113,2024-12,3.75,4,12,0,FALSE,FALSE,101.53,618.31,7.6,8,3.1
EMP004114,2024-12,3.81,3,6,0,FALSE,FALSE,82.17,547.16,6.7,7.8,3.8
EMP004115,2024-12,4.29,1,14,2,FALSE,FALSE,420.95,1195.61,8.2,7.7,3.9
EMP004116,2024-12,4.53,6,21,0,FALSE,FALSE,2938.66,2646.22,8.3,8.3,5
EMP004117,2024-12,3.65,3,10,0,FALSE,FALSE,96.01,617.54,7.1,8.5,3.3
EMP004118,2024-12,3.47,3,9,1,FALSE,FALSE,218.46,895.15,4.4,3,3.4
EMP004119,2024-12,3.41,5,6,0,FALSE,FALSE,58.46,229.84,7.6,8.4,3.5
EMP004121,2024-12,3.81,2,8,1,FALSE,FALSE,98.96,692.07,7.8,7.7,4
EMP004122,2024-12,3.87,2,6,0,FALSE,FALSE,225.15,348.89,7.3,6.1,4.2
EMP004123,2024-12,4.23,0,7,0,FALSE,FALSE,104.46,329.34,7.5,7.3,4
EMP004124,2024-12,3.83,2,11,1,FALSE,FALSE,169.68,699.34,6.6,6.5,3.7
EMP004125,2024-12,3.73,1,10,3,FALSE,FALSE,389.94,1223.28,7.2,6.5,4.1
EMP004126,2024-12,3.57,0,23,1,FALSE,FALSE,180.3,901.28,7.6,7.4,3.6
EMP004127,2024-12,3.84,3,14,1,FALSE,FALSE,108.61,680.83,8.9,8.3,3.8
EMP004129,2024-12,3.98,0,15,0,FALSE,FALSE,370.93,927.47,6.3,5.6,4
EMP004130,2024-12,4.48,6,21,0,FALSE,FALSE,1196.92,1577.18,7.5,6.1,4.7
EMP004131,2024-12,4.12,4,10,0,FALSE,FALSE,380.73,1144.26,7.4,6.8,4.4
EMP004132,2024-12,3.93,1,16,1,FALSE,FALSE,187.45,766.03,7.5,7.6,4.1
EMP004136,2024-12,3.12,1,12,0,FALSE,FALSE,74.55,670.51,7.2,5.9,3.5
EMP004137,2024-12,4.16,1,7,0,FALSE,FALSE,420.4,1024.82,7.2,7.2,4
EMP004138,2024-12,3.3,2,14,1,FALSE,FALSE,175.83,761.43,7.1,8.5,3
EMP004140,2024-12,4.03,0,4,0,FALSE,FALSE,214.24,363.51,8.6,10,4.5
EMP004141,2024-12,2.83,0,7,0,FALSE,FALSE,48.79,236.49,7.9,7.5,2.4
EMP004142,2024-12,4.1,1,3,1,FALSE,FALSE,182.11,338.76,8.3,8.8,3.7
EMP004143,2024-12,4.05,4,1,1,FALSE,FALSE,291.2,75.72,8.8,7.6,4.3
EMP004144,2024-12,3.02,2,11,1,FALSE,FALSE,82.37,715.65,5.2,6.3,3.3
EMP004145,2024-12,4.1,2,11,0,FALSE,FALSE,161.64,675.46,9.3,8,3.5
EMP004146,2024-12,2.92,0,11,1,FALSE,FALSE,97.04,727.12,6.4,7.4,3.1
EMP004148,2024-12,4.41,4,14,0,FALSE,FALSE,169.43,791.74,8.4,9.4,4.2
EMP004149,2024-12,3.66,4,11,1,FALSE,FALSE,63.41,539.53,8.9,9.9,3.1
EMP004150,2024-12,4.65,4,16,2,FALSE,FALSE,3005.53,2537.42,7.4,6.6,4.9
EMP004152,2024-12,3.52,1,18,2,FALSE,FALSE,107.42,668.03,6.7,7.7,3.4
EMP004154,2024-12,4.3,2,15,0,FALSE,FALSE,419.47,932.19,7.5,7.6,4.5
EMP004155,2024-12,4.63,3,18,0,FALSE,FALSE,481.9,1081.84,7.5,8.2,5
EMP004157,2024-12,3.58,1,13,0,FALSE,FALSE,160.51,924.17,9.8,10,3.7
EMP004161,2024-12,4.53,5,8,1,FALSE,FALSE,499.45,482.2,9.3,10,4.5
EMP004162,2024-12,3.58,4,13,0,FALSE,FALSE,94.86,680.58,9.7,8.7,3.2
EMP004163,2024-12,4.03,11,11,1,FALSE,FALSE,510.35,598.18,8.6,8.2,3.9
EMP004164,2024-12,3.46,7,8,3,FALSE,FALSE,214.78,879.87,8.1,8.5,3.8
EMP004166,2024-12,2.88,1,14,0,FALSE,FALSE,74.05,693.37,5.6,5.4,2.5
EMP004167,2024-12,3.92,0,5,0,FALSE,FALSE,109.99,253.76,7.2,7.4,3.9
EMP004168,2024-12,2.95,1,5,0,FALSE,FALSE,34.49,198.88,5,4,3.2
EMP004169,2024-12,4.21,3,12,1,FALSE,FALSE,403.94,912.45,7.6,7.4,4.4
EMP004170,2024-12,4.22,5,13,1,FALSE,FALSE,404.46,930.25,7.8,8.4,4.8
EMP004171,2024-12,3.67,1,10,0,FALSE,FALSE,187.59,894.28,7.8,7.5,3.4
EMP004172,2024-12,3.56,2,12,1,FALSE,FALSE,181.68,831.04,7.6,6.1,3.7
EMP004173,2024-12,3.8,5,12,3,FALSE,FALSE,194.01,755.48,8,7.7,3.7
EMP004174,2024-12,3.37,3,5,1,FALSE,FALSE,55.07,218.78,7.1,7.7,3.2
EMP004176,2024-12,2.91,4,3,0,FALSE,FALSE,48.62,252.01,6.3,6.5,2.8
EMP004177,2024-12,3.78,2,1,1,FALSE,FALSE,40.77,51.18,8.4,8.2,3.9
EMP004178,2024-12,3.53,1,8,0,FALSE,FALSE,157.91,797.46,7.2,6.8,3.7
EMP004179,2024-12,4.16,2,1,0,FALSE,FALSE,61.38,229.61,8,9.9,4.4
EMP004180,2024-12,3.76,3,12,0,FALSE,FALSE,164.36,901.41,7.3,7.1,3.4
EMP004181,2024-12,3.75,3,14,3,FALSE,FALSE,191.02,771.18,8.7,7.7,3.7
EMP004183,2024-12,4.18,3,11,1,FALSE,FALSE,515.33,1165.05,8.1,7.8,4.1
EMP004184,2024-12,3.58,1,14,0,FALSE,FALSE,100.74,708.11,7.8,8.2,3.5
EMP004187,2024-12,4.43,3,0,1,FALSE,FALSE,940.36,109.34,7,7.6,5
EMP004189,2024-12,3.98,2,20,1,FALSE,FALSE,83.45,642.31,7.2,8.4,4.1
EMP004191,2024-12,3.85,2,11,1,FALSE,FALSE,139.48,736.75,8.8,8.7,3.6
EMP004192,2024-12,4.24,2,0,0,FALSE,TRUE,325.06,75.17,8.3,8.9,4.4
EMP004193,2024-12,3.45,1,12,0,FALSE,FALSE,153.63,843.3,4.7,4,3.3
EMP004194,2024-12,3.31,3,12,1,FALSE,FALSE,133.68,847.23,5.3,6.5,3.5
EMP004195,2024-12,3.71,5,8,0,FALSE,FALSE,216.13,931.24,6,6.7,3.6
EMP004196,2024-12,3.47,1,17,0,FALSE,FALSE,98.44,692.24,8.3,8.1,3.4
EMP004198,2024-12,3.91,3,15,1,FALSE,FALSE,104.4,723.64,6.8,7.1,3.5
EMP004199,2024-12,3.08,1,13,0,FALSE,FALSE,60.26,533.47,6.4,7.3,3.4
EMP004204,2024-12,4.15,1,6,1,FALSE,FALSE,149.98,674.87,5.7,5.7,3.7
EMP004206,2024-12,4.15,2,9,1,FALSE,FALSE,127.42,306,8.4,7.7,4.3
EMP004207,2024-12,3.43,0,7,1,FALSE,FALSE,76.13,544.62,4.8,5.2,3.6
EMP004208,2024-12,3.41,0,12,1,FALSE,FALSE,70.34,565.27,7.7,8.2,3.2
EMP004210,2024-12,3.22,1,16,1,FALSE,FALSE,153.47,690.29,4.3,4.8,3.6
EMP004211,2024-12,3.89,1,12,1,FALSE,FALSE,197.94,921.07,8.7,6.9,3.9
EMP004212,2024-12,4.32,3,3,1,FALSE,FALSE,81.58,242.72,8.2,7.8,4.4
EMP004213,2024-12,4.4,2,1,0,FALSE,FALSE,162.88,92.31,7.1,7.5,4.2
EMP004214,2024-12,3.5,4,8,1,FALSE,FALSE,175.28,801.79,6.3,6.3,4.2
EMP004215,2024-12,4.03,4,18,0,FALSE,FALSE,412.66,1040.78,8.7,7.7,4.6
EMP004216,2024-12,3.75,0,9,3,FALSE,FALSE,179.91,825.22,6.8,6.9,3.4
EMP004217,2024-12,4.42,1,14,0,FALSE,FALSE,101.24,667.87,6.2,6.2,4.6
EMP004218,2024-12,3.69,1,6,1,FALSE,FALSE,93.02,645.85,5.7,4.9,4.1
EMP004219,2024-12,3.18,3,6,2,FALSE,FALSE,43.49,235.86,8.1,8.3,3.1
EMP004220,2024-12,3.98,0,11,1,FALSE,FALSE,137.24,695.72,7.9,6.7,4.7
EMP004222,2024-12,4.26,4,21,1,FALSE,FALSE,755.65,1308.15,7.7,8,4
EMP004223,2024-12,4.09,1,13,0,FALSE,FALSE,542.31,1221.76,7.8,7.3,3.7
EMP004224,2024-12,3.63,2,14,0,FALSE,FALSE,100.91,654.25,5,5.7,3.9
EMP004225,2024-12,3.71,3,13,2,FALSE,FALSE,332.26,1116.36,9.9,9.2,3.3
EMP004226,2024-12,3.86,2,12,2,FALSE,FALSE,163,700.62,6.2,5.8,3.6
EMP004228,2024-12,4.45,6,16,0,FALSE,FALSE,1171.32,1497.77,8.5,7.8,4
EMP004230,2024-12,4.22,2,10,0,FALSE,FALSE,86.8,623.96,9.2,8.6,3.7
EMP004231,2024-12,4.3,0,14,0,FALSE,FALSE,441.57,932.67,8.5,6.8,4.5
EMP004234,2024-12,3.16,0,12,2,FALSE,FALSE,123.41,703.99,3.4,5.4,2.8
EMP004236,2024-12,3.82,2,0,1,FALSE,FALSE,114.41,53.64,6.3,5.6,3.8
EMP004238,2024-12,3.81,5,8,0,FALSE,FALSE,153.93,725.01,6,5.6,3.7
EMP004240,2024-12,4.46,3,14,2,FALSE,FALSE,453.84,1059.56,8.2,9,4.5
EMP004241,2024-12,3.49,1,15,0,FALSE,FALSE,149.67,818.35,6.8,6.3,3.4
EMP004242,2024-12,3.98,1,10,0,FALSE,FALSE,427.84,1036.71,6.6,6.6,3.7
EMP004243,2024-12,4.13,1,3,1,FALSE,FALSE,262.18,418.65,9.7,9.2,3.9
EMP004244,2024-12,3.41,3,11,3,FALSE,FALSE,99.55,725.68,7.5,7.2,3.4
EMP004245,2024-12,3.78,3,7,0,FALSE,FALSE,81.74,524.39,8,8.3,3.5
EMP004247,2024-12,3.12,3,0,1,FALSE,FALSE,59.19,57.6,6.2,6.7,2.8
EMP004248,2024-12,4.07,0,17,0,FALSE,FALSE,111.12,712.76,7.3,8.1,4
EMP004249,2024-12,4.57,4,27,0,FALSE,FALSE,2831.05,2467.86,7.2,8,4.4
EMP004250,2024-12,3.75,2,17,1,FALSE,FALSE,161.83,868.45,8.3,6.7,3.9
EMP004252,2024-12,4,2,10,1,FALSE,FALSE,82.21,522.82,7,7.2,4
EMP004253,2024-12,3.89,4,3,3,FALSE,FALSE,544.84,580.6,6.3,7.2,3.9
EMP004256,2024-12,3.5,1,14,0,FALSE,FALSE,76.79,564.18,7.9,9.2,3.4
EMP004258,2024-12,3.06,1,3,0,FALSE,FALSE,45.77,241.58,4.3,4,3.4
EMP004259,2024-12,3.59,1,13,1,FALSE,FALSE,99.65,596.09,6.8,6.9,3.8
EMP004260,2024-12,4.64,3,18,0,FALSE,TRUE,80.2,558.48,8.9,8.7,4.4
EMP004261,2024-12,3.62,2,10,0,FALSE,FALSE,185.82,895.72,8.3,6.6,3.5
EMP004263,2024-12,4.32,2,11,0,FALSE,FALSE,389.66,1027.88,7.6,7.3,4.6
EMP004264,2024-12,3.13,4,18,1,FALSE,FALSE,65.4,572.38,6.1,7,3
EMP004265,2024-12,4.26,3,8,1,FALSE,FALSE,143.13,701.45,6,5.8,4.1
EMP004266,2024-12,3.47,3,2,0,FALSE,FALSE,97.62,265.44,8.5,10,3.3
EMP004267,2024-12,4.23,4,5,1,FALSE,FALSE,259.32,402.93,9,8.1,4.1
EMP004268,2024-12,3.54,0,9,1,FALSE,FALSE,100.82,643.9,5.9,5.8,3.8
EMP004269,2024-12,3.56,2,15,0,FALSE,FALSE,154.62,671.16,9,8.1,3.5
EMP004270,2024-12,3.84,1,15,0,FALSE,FALSE,143.05,754.45,7.1,7.2,3.9
EMP004272,2024-12,3.52,4,16,0,FALSE,FALSE,66.42,578.88,7,7.2,3.3
EMP004273,2024-12,3.64,3,12,2,FALSE,FALSE,193.22,900.9,6.8,7.2,3.9
EMP004275,2024-12,3.82,2,9,3,FALSE,FALSE,240.61,927.83,7.1,6.6,4
EMP004276,2024-12,4.81,7,23,1,FALSE,FALSE,2020.19,2148.47,5.8,6.7,4.8
EMP004278,2024-12,3,1,17,1,FALSE,FALSE,163.2,839,7.3,7,2.6
EMP004279,2024-12,3.62,1,15,1,FALSE,FALSE,101.36,642.46,5.9,6.3,4
EMP004280,2024-12,3.27,1,19,0,FALSE,FALSE,64.76,570.77,8.1,8.7,3
EMP004281,2024-12,2.98,2,10,2,FALSE,FALSE,72.89,541.39,4.8,5.4,3.4
EMP004282,2024-12,4.26,1,10,2,FALSE,FALSE,95.3,691.12,6.2,6.2,4.1
EMP004283,2024-12,4.41,4,18,0,FALSE,FALSE,1054.64,1732.97,8.4,8.1,4.6
EMP004284,2024-12,2.98,0,15,1,FALSE,FALSE,86.05,672.98,6.2,4.7,3.2
EMP004285,2024-12,4.19,2,15,0,FALSE,FALSE,483.5,1233.65,7.9,8,4.2
EMP004287,2024-12,3.41,4,2,0,FALSE,FALSE,100.48,279.74,8.8,9,2.8
EMP004288,2024-12,3.55,1,23,1,FALSE,FALSE,96.13,707.04,8,8.2,3.8
EMP004289,2024-12,3.66,2,19,0,FALSE,FALSE,89.81,655.22,6.8,5.8,3.8
EMP004290,2024-12,3.45,1,12,2,FALSE,FALSE,81.94,566.24,5.7,5.5,4
EMP004291,2024-12,3.79,1,8,1,FALSE,FALSE,136.88,668.79,8.6,9.3,4
EMP004292,2024-12,3.6,3,9,2,FALSE,FALSE,116.17,281.78,6.7,6.4,3.3
EMP004293,2024-12,3.36,3,23,1,FALSE,FALSE,147.48,678.49,7.5,7.9,3.1
EMP004294,2024-12,3.31,2,4,0,FALSE,FALSE,251.17,392.27,5.5,4.1,3.6
EMP004296,2024-12,3.4,1,3,1,FALSE,FALSE,47.1,254.98,8.1,7.4,3.4
EMP004297,2024-12,4.64,5,26,0,FALSE,FALSE,1334.23,1760.62,10,7.8,4.9
EMP004298,2024-12,3.69,3,4,0,FALSE,FALSE,42.27,205.03,6.1,5,3.1
EMP004299,2024-12,3.9,3,10,0,FALSE,FALSE,166.61,863.02,6.9,6.7,4.1
EMP004301,2024-12,3.91,1,14,0,FALSE,FALSE,519.27,1172.49,6.7,6,4.2
EMP004302,2024-12,3.56,4,12,0,FALSE,FALSE,141.64,771.38,5.6,5.8,3.8
EMP004303,2024-12,3.45,1,8,0,FALSE,FALSE,92.8,311.2,8.6,8.6,3.7
EMP004304,2024-12,4.66,4,13,0,FALSE,FALSE,575.22,1197.6,7.3,7.9,4.7
EMP004305,2024-12,3.99,1,14,1,FALSE,FALSE,121.82,698.47,6.7,6.4,3.9
EMP004306,2024-12,3.57,1,16,0,FALSE,FALSE,81.89,670.17,6.6,7.4,3.5
EMP004307,2024-12,3.43,2,11,2,FALSE,FALSE,84.74,557.51,8.9,9.9,3.2
EMP004308,2024-12,3.92,1,5,0,FALSE,FALSE,53.02,204.03,7.4,6.7,4.3
EMP004309,2024-12,3.9,1,16,2,FALSE,FALSE,91.79,580.82,8.3,6.3,4.1
EMP004310,2024-12,3.68,1,10,3,FALSE,FALSE,89.9,655.44,5.8,6.2,3.5
EMP004311,2024-12,3.03,1,19,1,FALSE,FALSE,78.75,534.13,5.1,4.7,3.3
EMP004312,2024-12,3.46,2,8,0,FALSE,FALSE,78.17,575.47,7.4,6.9,3.4
EMP004313,2024-12,3.75,2,9,1,FALSE,FALSE,102.36,677.29,6.5,6.4,3.6
EMP004316,2024-12,3.42,3,6,0,FALSE,FALSE,71.83,565.82,7.2,7.4,3.6
EMP004317,2024-12,4.13,2,14,1,FALSE,FALSE,532.73,1240.87,7,7.5,3.9
EMP004318,2024-12,4.53,5,2,0,FALSE,FALSE,897.21,115.13,9.9,10,5
EMP004319,2024-12,3.23,0,14,2,FALSE,FALSE,62.91,529.96,6.5,6.9,3.3
EMP004322,2024-12,4.09,3,5,1,FALSE,FALSE,499.79,466.22,5.3,5.3,4.2
EMP004323,2024-12,4.2,1,18,1,FALSE,FALSE,187.54,707.66,8.9,7.3,4.2
EMP004324,2024-12,3.26,1,13,3,FALSE,FALSE,61.64,551.52,6.8,7.6,3.5
EMP004325,2024-12,3.6,2,12,1,FALSE,FALSE,87.98,595.33,8,9.7,3.9
EMP004326,2024-12,4.24,1,11,0,FALSE,FALSE,483.8,1041.79,8,8.5,4.5
EMP004327,2024-12,3.13,3,18,1,FALSE,FALSE,146.66,704.28,3.6,3.3,3.5
EMP004328,2024-12,3.99,1,3,0,FALSE,FALSE,141,315.23,5.7,4.3,3.8
EMP004329,2024-12,2.74,2,15,0,FALSE,FALSE,85.93,688.28,7.5,7.5,2.6
EMP004331,2024-12,3.7,2,20,0,FALSE,FALSE,87.15,537.39,7.3,7.4,3.6
EMP004334,2024-12,4.85,7,18,1,FALSE,FALSE,3023.34,2791.28,7.8,8.3,4.7
EMP004336,2024-12,4.3,5,16,1,FALSE,FALSE,850.11,1294.86,6.3,6,4.4
EMP004339,2024-12,3.77,3,9,0,FALSE,FALSE,186.21,768.47,8.6,8.3,3.9
EMP004340,2024-12,4.47,3,18,0,FALSE,FALSE,427.15,925.89,6.3,6.7,4.4
EMP004341,2024-12,3.49,5,12,0,FALSE,FALSE,133.56,757.14,5.6,6,3.5
EMP004342,2024-12,4.06,0,12,1,FALSE,FALSE,134.39,721.19,6.4,5.4,4.4
EMP004343,2024-12,4.19,10,9,2,FALSE,FALSE,565.88,483.82,7.7,7.9,3.9
EMP004344,2024-12,3.66,1,15,1,FALSE,FALSE,174.21,935.33,6.2,5.4,3.5
EMP004345,2024-12,4.18,4,24,1,FALSE,FALSE,807.86,1171.19,8.1,9.8,4
EMP004346,2024-12,3.68,2,10,1,FALSE,FALSE,85.35,529.31,6.4,4.9,3.8
EMP004347,2024-12,3.11,1,8,0,FALSE,FALSE,84.63,632.62,9,10,3.1
EMP004348,2024-12,3.66,1,11,0,FALSE,FALSE,81.37,574.39,7.6,7.5,4
EMP004350,2024-12,2.98,3,3,0,FALSE,FALSE,45.19,213.49,7.5,8.6,3
EMP004351,2024-12,3.91,6,13,0,FALSE,FALSE,143.18,669.34,8.4,8.2,3.3
EMP004352,2024-12,4.84,6,1,0,FALSE,FALSE,634.08,141.42,9.5,10,4.6
EMP004353,2024-12,3.84,1,13,0,FALSE,FALSE,77.85,552.91,6.7,7.3,4
EMP004354,2024-12,3.74,0,14,0,FALSE,FALSE,159.26,697.56,6,6.1,3.3
EMP004355,2024-12,3.22,4,5,1,FALSE,FALSE,48.34,248.91,7,7.5,3.1
EMP004358,2024-12,4,3,12,1,FALSE,FALSE,78.42,579.99,7.5,7,3.8
EMP004359,2024-12,3.32,2,5,1,FALSE,FALSE,40.99,188.07,7.7,7.7,3.5
EMP004360,2024-12,4.02,1,8,2,FALSE,FALSE,96.8,263.82,4.8,5.3,3.8
EMP004361,2024-12,3.29,2,9,1,FALSE,FALSE,100.05,679.62,5.1,5.1,3.6
EMP004362,2024-12,4.96,7,5,0,FALSE,FALSE,1559.06,756.18,8.8,6.9,5
EMP004363,2024-12,3.37,1,21,3,FALSE,FALSE,62.99,572.27,7.3,6.3,3.5
EMP004364,2024-12,3.74,2,5,3,FALSE,FALSE,65.47,256.62,7.5,7.4,3.3
EMP004367,2024-12,3.32,2,4,2,FALSE,FALSE,35.55,196.51,7.6,7.8,3
EMP004368,2024-12,3.3,5,12,2,FALSE,FALSE,189.26,817.2,6.1,4.5,3.9
EMP004369,2024-12,3.61,1,11,1,FALSE,FALSE,105.6,634.4,5,5,3.5
EMP004370,2024-12,4.09,8,21,2,FALSE,FALSE,815.19,1218.95,8.1,6.5,4.4
EMP004371,2024-12,3.46,4,14,0,FALSE,FALSE,78.88,591.51,7.4,7.1,3.8
EMP004372,2024-12,4.55,6,7,1,FALSE,FALSE,2039.39,1081.21,7.8,9.4,3.7
EMP004373,2024-12,4.45,1,10,0,FALSE,FALSE,404.87,886.05,9.1,8.3,4.9
EMP004374,2024-12,3.34,3,16,0,FALSE,FALSE,71.54,665.6,6.7,6.5,3.2
EMP004375,2024-12,4.24,1,13,0,FALSE,FALSE,334.65,1047.91,9.5,10,4
EMP004376,2024-12,3.91,1,16,0,FALSE,FALSE,169.3,856.67,8.7,9.4,4.4
EMP004377,2024-12,3.52,2,11,1,FALSE,FALSE,172.98,852.81,7.9,8.3,3.4
EMP004378,2024-12,4.64,6,20,0,FALSE,FALSE,1098.07,1439.32,9.7,9.7,4.2
EMP004379,2024-12,3.66,3,15,0,FALSE,FALSE,99.34,654.2,7.3,7.7,3.7
EMP004380,2024-12,3.77,2,12,0,FALSE,FALSE,148.97,705.85,6.6,7,3.6
EMP004381,2024-12,4.44,3,1,0,FALSE,FALSE,116.53,330.8,8.3,6.6,4.7
EMP004382,2024-12,3.38,2,11,0,FALSE,FALSE,83.88,548.4,6.7,7.3,3.3
EMP004383,2024-12,3.81,2,7,0,FALSE,FALSE,115.72,280.75,6.2,7,3.7
EMP004385,2024-12,3.86,2,3,2,FALSE,FALSE,126.24,72.43,7.9,9.4,3.6
EMP004386,2024-12,3.27,0,6,0,FALSE,FALSE,49.06,230.84,5.9,6.6,2.7
EMP004387,2024-12,4.07,2,14,0,FALSE,FALSE,96.7,704.68,7,6.1,4.6
EMP004388,2024-12,3.84,1,14,1,FALSE,FALSE,95.7,633.1,7.2,7.5,4.1
EMP004390,2024-12,3.28,1,16,3,FALSE,FALSE,78.49,534.6,6.4,6.1,2.7
EMP004392,2024-12,3.92,3,1,0,FALSE,FALSE,159.46,89.43,7.4,6.8,3.3
EMP004393,2024-12,3.8,2,9,0,FALSE,FALSE,95.48,243.17,8.3,8.5,3.4
EMP004394,2024-12,3.73,1,14,0,FALSE,FALSE,348.76,1050.79,5.5,4.1,3.9
EMP004395,2024-12,3.05,1,11,0,FALSE,FALSE,77.41,728.33,7.3,7.2,2.7
EMP004396,2024-12,3.89,0,6,0,FALSE,FALSE,390.74,1137.56,8.5,9.8,3.8
EMP004397,2024-12,3.23,0,5,1,FALSE,FALSE,28.94,49.48,4.8,4.9,3.4
EMP004398,2024-12,3.74,0,12,0,FALSE,FALSE,83.74,552.6,7.8,8.4,3.5
EMP004399,2024-12,4.51,2,25,0,FALSE,FALSE,1380,1733.28,8.4,7.9,4.7
EMP004400,2024-12,3.93,1,15,1,FALSE,FALSE,113.38,677.09,8.7,7.9,3.8
EMP004401,2024-12,3.83,3,11,0,FALSE,FALSE,85.65,667.37,7,6.9,3.7
EMP004402,2024-12,3.55,2,12,0,FALSE,FALSE,185.99,808.86,7.4,7,3.6
